node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,status,notes
ByugoPuzzleExStage::stage_change::ByugoPuzzle::raw,Snow Kingdom,ByugoPuzzleExStage,Ty-Foo Sliding Puzzle,subarea,stage_change,StageData,ByugoPuzzle,raw,obj99,Stage Change ByugoPuzzle,0.000,350.000,2680.867,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=ChangeStageArea. Target=SnowWorldHomeStage.
ByugoPuzzleExStage::start,Snow Kingdom,ByugoPuzzleExStage,Ty-Foo Sliding Puzzle,subarea,stage_start,generated,,,,Default start,,,,,seed,Rename or split if this stage has multiple meaningful starts.
ByugoPuzzleExStage::entrance::ByugoPuzzle::sub_far,Snow Kingdom,ByugoPuzzleExStage,Ty-Foo Sliding Puzzle,subarea,substage_entrance,EntranceDB,ByugoPuzzle,sub_far,obj99,Substage far side: ByugoPuzzle,0.000,350.000,2680.867,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.
ByugoPuzzleExStage::entrance::ByugoPuzzle::sub_near,Snow Kingdom,ByugoPuzzleExStage,Ty-Foo Sliding Puzzle,subarea,substage_entrance,EntranceDB,ByugoPuzzle,sub_near,obj99,Substage near side: ByugoPuzzle,0.000,350.000,2680.867,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.
IceWalkerExStage::stage_change::FigureWalker::raw,Snow Kingdom,IceWalkerExStage,Shards in the Cold Room,subarea,stage_change,StageData,FigureWalker,raw,obj16,Stage Change FigureWalker,0.000,-300.000,1100.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=ChangeStageArea. Target=SnowWorldHomeStage.
IceWalkerExStage::start,Snow Kingdom,IceWalkerExStage,Shards in the Cold Room,subarea,stage_start,generated,,,,Default start,,,,,seed,Rename or split if this stage has multiple meaningful starts.
IceWalkerExStage::entrance::FigureWalker::sub_far,Snow Kingdom,IceWalkerExStage,Shards in the Cold Room,subarea,substage_entrance,EntranceDB,FigureWalker,sub_far,obj16,Substage far side: FigureWalker,0.000,-300.000,1100.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.
IceWalkerExStage::entrance::FigureWalker::sub_near,Snow Kingdom,IceWalkerExStage,Shards in the Cold Room,subarea,substage_entrance,EntranceDB,FigureWalker,sub_near,obj16,Substage near side: FigureWalker,0.000,-300.000,1100.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.
IceWaterBlockExStage::stage_change::EX_IceWater::raw,Snow Kingdom,IceWaterBlockExStage,Freezing Water,subarea,stage_change,StageData,EX_IceWater,raw,obj436,Stage Change EX_IceWater,0.000,-50.000,3850.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=ChangeStageArea. Target=SnowWorldHomeStage.
IceWaterBlockExStage::stage_change::EX_IceWater_Exit::raw,Snow Kingdom,IceWaterBlockExStage,Freezing Water,subarea,stage_change,StageData,EX_IceWater_Exit,raw,obj438,Stage Change EX_IceWater_Exit,3400.000,2400.000,-2400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=DokanStageChange. Target=SnowWorldHomeStage.
IceWaterBlockExStage::start,Snow Kingdom,IceWaterBlockExStage,Freezing Water,subarea,stage_start,generated,,,,Default start,,,,,seed,Rename or split if this stage has multiple meaningful starts.
IceWaterBlockExStage::entrance::EX_IceWater::sub_near,Snow Kingdom,IceWaterBlockExStage,Freezing Water,subarea,substage_entrance,EntranceDB,EX_IceWater,sub_near,obj436,Substage near side: EX_IceWater,0.000,-50.000,3850.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.
IceWaterBlockExStage::entrance::EX_IceWater_Exit::sub_far,Snow Kingdom,IceWaterBlockExStage,Freezing Water,subarea,substage_entrance,EntranceDB,EX_IceWater_Exit,sub_far,obj438,Substage far side: EX_IceWater_Exit,3400.000,2400.000,-2400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.
IceWaterDashExStage::stage_change::EX_IceWaterDash::raw,Snow Kingdom,IceWaterDashExStage,Dashing Over Cold Water,subarea,stage_change,StageData,EX_IceWaterDash,raw,obj127,Stage Change EX_IceWaterDash,4600.000,-50.000,-50.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=ChangeStageArea. Target=SnowWorldHomeStage.
IceWaterDashExStage::stage_change::EX_IceWaterDash_Exit::raw,Snow Kingdom,IceWaterDashExStage,Dashing Over Cold Water,subarea,stage_change,StageData,EX_IceWaterDash_Exit,raw,obj267,Stage Change EX_IceWaterDash_Exit,-26450.000,8600.000,24100.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=DokanStageChange. Target=SnowWorldHomeStage.
IceWaterDashExStage::start,Snow Kingdom,IceWaterDashExStage,Dashing Over Cold Water,subarea,stage_start,generated,,,,Default start,,,,,seed,Rename or split if this stage has multiple meaningful starts.
IceWaterDashExStage::entrance::EX_IceWaterDash::sub_near,Snow Kingdom,IceWaterDashExStage,Dashing Over Cold Water,subarea,substage_entrance,EntranceDB,EX_IceWaterDash,sub_near,obj127,Substage near side: EX_IceWaterDash,4600.000,-50.000,-50.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea.
IceWaterDashExStage::entrance::EX_IceWaterDash_Exit::sub_far,Snow Kingdom,IceWaterDashExStage,Dashing Over Cold Water,subarea,substage_entrance,EntranceDB,EX_IceWaterDash_Exit,sub_far,obj267,Substage far side: EX_IceWaterDash_Exit,-26450.000,8600.000,24100.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.
KillerRailCollisionExStage::stage_change::EX_RailCol2::raw,Snow Kingdom,KillerRailCollisionExStage,Wintery Flower Road,subarea,stage_change,StageData,EX_RailCol2,raw,obj2322,Stage Change EX_RailCol2,-3300.000,-250.000,9150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=DokanStageChange. Target=SnowWorldHomeStage.
KillerRailCollisionExStage::stage_change::EX_RailCol2_Exit::raw,Snow Kingdom,KillerRailCollisionExStage,Wintery Flower Road,subarea,stage_change,StageData,EX_RailCol2_Exit,raw,obj2903,Stage Change EX_RailCol2_Exit,-22500.000,3200.000,-2600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=DokanStageChange. Target=SnowWorldHomeStage.
KillerRailCollisionExStage::start,Snow Kingdom,KillerRailCollisionExStage,Wintery Flower Road,subarea,stage_start,generated,,,,Default start,,,,,seed,Rename or split if this stage has multiple meaningful starts.
KillerRailCollisionExStage::entrance::EX_RailCol2::sub_near,Snow Kingdom,KillerRailCollisionExStage,Wintery Flower Road,subarea,substage_entrance,EntranceDB,EX_RailCol2,sub_near,obj2322,Substage near side: EX_RailCol2,-3300.000,-250.000,9150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.
KillerRailCollisionExStage::entrance::EX_RailCol2_Exit::sub_far,Snow Kingdom,KillerRailCollisionExStage,Wintery Flower Road,subarea,substage_entrance,EntranceDB,EX_RailCol2_Exit,sub_far,obj2903,Substage far side: EX_RailCol2_Exit,-22500.000,3200.000,-2600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldHomeStage. StageData anchor UnitConfigName=DokanStageChange.
SnowWorldBalconyZone::start,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,custom_place,embedded_zone,,,,SnowWorldBalconyZone,40750.000,-5650.000,41050.000,,seed,Embedded map landmark from SnowWorldBalconyZone.
SnowWorldByugoZone::start,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,custom_place,embedded_zone,,,,SnowWorldByugoZone,39150.000,-24550.000,-12050.000,,seed,Embedded map landmark from SnowWorldByugoZone.
SnowWorldCloudBonusExStage::stage_change::EX_SkyBonus::raw,Snow Kingdom,SnowWorldCloudBonusExStage,Spinning Above the Clouds,subarea,stage_change,StageData,EX_SkyBonus,raw,obj4784,Stage Change EX_SkyBonus,2450.000,4700.000,150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=ChangeStageArea. Target=SnowWorldHomeStage.
SnowWorldCloudBonusExStage::start,Snow Kingdom,SnowWorldCloudBonusExStage,Spinning Above the Clouds,subarea,stage_start,generated,,,,Default start,,,,,seed,Rename or split if this stage has multiple meaningful starts.
SnowWorldCloudBonusExStage::entrance::EX_SkyBonus::sub_far,Snow Kingdom,SnowWorldCloudBonusExStage,Spinning Above the Clouds,subarea,substage_entrance,EntranceDB,EX_SkyBonus,sub_far,obj4784;obj6594,Substage far side: EX_SkyBonus,,,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea;GrowPlantStartStage.
SnowWorldCloudBonusExStage::entrance::EX_SkyBonus::sub_near,Snow Kingdom,SnowWorldCloudBonusExStage,Spinning Above the Clouds,subarea,substage_entrance,EntranceDB,EX_SkyBonus,sub_near,obj4784;obj6594,Substage near side: EX_SkyBonus,,,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldHomeStage. StageData anchor UnitConfigName=ChangeStageArea;GrowPlantStartStage.
SnowWorldCostumeStage::stage_change::SnowCostumeEx::raw,Snow Kingdom,SnowWorldCostumeStage,Cold Room,subarea,stage_change,StageData,SnowCostumeEx,raw,obj71,Stage Change SnowCostumeEx,-1838.478,50.000,0.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=ChangeStageArea. Target=SnowWorldTownStage.
SnowWorldCostumeStage::start,Snow Kingdom,SnowWorldCostumeStage,Cold Room,subarea,stage_start,generated,,,,Default start,,,,,seed,Rename or split if this stage has multiple meaningful starts.
SnowWorldCostumeStage::entrance::SnowCostumeEx::sub_far,Snow Kingdom,SnowWorldCostumeStage,Cold Room,subarea,substage_entrance,EntranceDB,SnowCostumeEx,sub_far,obj71,Substage far side: SnowCostumeEx,-1838.478,50.000,0.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldTownStage. StageData anchor UnitConfigName=ChangeStageArea.
SnowWorldCostumeStage::entrance::SnowCostumeEx::sub_near,Snow Kingdom,SnowWorldCostumeStage,Cold Room,subarea,substage_entrance,EntranceDB,SnowCostumeEx,sub_near,obj71,Substage near side: SnowCostumeEx,-1838.478,50.000,0.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Connected from SnowWorldTownStage. StageData anchor UnitConfigName=ChangeStageArea.
SnowWorldGabuzouZone::start,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,custom_place,embedded_zone,,,,SnowWorldGabuzouZone,-37200.000,-8250.000,41400.000,,seed,Embedded map landmark from SnowWorldGabuzouZone.
SnowWorldHomeStage::checkpoint::obj1066,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,checkpoint,StageData,,,obj1066,Checkpoint obj1066,-1343.503,1900.000,-1131.371,0;1;2;3,needs_name,Raw UnitConfigName=CheckpointFlag.
SnowWorldHomeStage::checkpoint::obj1387,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,checkpoint,StageData,,,obj1387,Checkpoint obj1387,-7800.000,6360.003,11950.000,0;1;2;3,needs_name,Raw UnitConfigName=CheckpointFlag.
SnowWorldHomeStage::checkpoint::obj1440,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,checkpoint,StageData,,,obj1440,Checkpoint obj1440,7850.000,1341.288,-3700.000,1;2;3,needs_name,Raw UnitConfigName=CheckpointFlag.
SnowWorldHomeStage::entrance::ByugoPuzzle::home_in,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,ByugoPuzzle,home_in,obj1095,Home entrance: ByugoPuzzle,-3146.625,2000.000,9439.876,0;1;2;3,generated,Links to ByugoPuzzleExStage. StageData anchor UnitConfigName=ChangeStageArea.
SnowWorldHomeStage::entrance::ByugoPuzzle::home_out,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,ByugoPuzzle,home_out,obj1095,Home return: ByugoPuzzle,-3146.625,2000.000,9439.876,0;1;2;3,generated,Links to ByugoPuzzleExStage. StageData anchor UnitConfigName=ChangeStageArea.
SnowWorldHomeStage::entrance::EX_IceWater::home_in,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,EX_IceWater,home_in,obj774,Home entrance: EX_IceWater,3995.153,1600.000,4914.392,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Links to IceWaterBlockExStage. StageData anchor UnitConfigName=DoorAreaChangeCap.
SnowWorldHomeStage::entrance::EX_IceWaterDash::home_in,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,EX_IceWaterDash,home_in,obj681,Home entrance: EX_IceWaterDash,-5350.000,1400.000,2200.000,0;1;2;3,generated,Links to IceWaterDashExStage. StageData anchor UnitConfigName=ChangeStageArea.
SnowWorldHomeStage::entrance::EX_IceWaterDash_Exit::home_out,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,EX_IceWaterDash_Exit,home_out,obj1106,Home return: EX_IceWaterDash_Exit,-5250.000,2100.000,2200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Links to IceWaterDashExStage. StageData anchor UnitConfigName=DokanStageChange.
SnowWorldHomeStage::entrance::EX_IceWater_Exit::home_out,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,EX_IceWater_Exit,home_out,obj1094,Home return: EX_IceWater_Exit,3800.000,1350.000,4200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Links to IceWaterBlockExStage. StageData anchor UnitConfigName=DokanStageChange.
SnowWorldHomeStage::entrance::EX_RailCol2::home_in,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,EX_RailCol2,home_in,obj1430,Home entrance: EX_RailCol2,1250.000,1525.000,-3050.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Links to KillerRailCollisionExStage. StageData anchor UnitConfigName=DokanStageChange.
SnowWorldHomeStage::entrance::EX_RailCol2_Exit::home_out,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,EX_RailCol2_Exit,home_out,obj1429,Home return: EX_RailCol2_Exit,800.000,1306.736,-2350.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Links to KillerRailCollisionExStage. StageData anchor UnitConfigName=DokanStageChange.
SnowWorldHomeStage::entrance::EX_SkyBonus::home_in,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,EX_SkyBonus,home_in,obj1104,Home entrance: EX_SkyBonus,3100.000,9600.000,5050.000,1;2;3,generated,Links to SnowWorldCloudBonusExStage. StageData anchor UnitConfigName=ChangeStageArea.
SnowWorldHomeStage::entrance::EX_SkyBonus::home_out,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,EX_SkyBonus,home_out,obj1104,Home return: EX_SkyBonus,3100.000,9600.000,5050.000,1;2;3,generated,Links to SnowWorldCloudBonusExStage. StageData anchor UnitConfigName=ChangeStageArea.
SnowWorldHomeStage::entrance::FigureWalker::home_in,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,FigureWalker,home_in,obj673;obj9900673,Home entrance: FigureWalker,,,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Links to IceWalkerExStage. StageData anchor UnitConfigName=ChangeStageArea;DokanStageChange.
SnowWorldHomeStage::entrance::FigureWalker::home_out,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,FigureWalker,home_out,obj673;obj9900673,Home return: FigureWalker,,,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Links to IceWalkerExStage. StageData anchor UnitConfigName=ChangeStageArea;DokanStageChange.
SnowWorldHomeStage::entrance::MoonRace::home_in,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,MoonRace,home_in,obj1411;obj9901411,Home entrance: MoonRace,,,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Links to SnowWorldLobbyExStage. StageData anchor UnitConfigName=ChangeStageArea;DokanStageChange.
SnowWorldHomeStage::entrance::MoonRace::home_out,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,MoonRace,home_out,obj1411;obj9901411,Home return: MoonRace,,,,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,generated,Links to SnowWorldLobbyExStage. StageData anchor UnitConfigName=ChangeStageArea;DokanStageChange.
SnowWorldHomeStage::entrance::SnowUGExit::home_in,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB:excluded,SnowUGExit,home_in,obj1060,Home entrance: SnowUGExit,-2150.000,1900.000,-750.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,excluded,Links to SnowWorldTownStage. StageData anchor UnitConfigName=DokanStageChange.
SnowWorldHomeStage::entrance::SnowUGExit::home_out,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB:excluded,SnowUGExit,home_out,obj1060,Home return: SnowUGExit,-2150.000,1900.000,-750.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,excluded,Links to SnowWorldTownStage. StageData anchor UnitConfigName=DokanStageChange.
SnowWorldHomeStage::stage_change::ByugoPuzzle::raw,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,stage_change,StageData,ByugoPuzzle,raw,obj1095,Stage Change ByugoPuzzle,-3146.625,2000.000,9439.876,0;1;2;3,needs_name,Raw UnitConfigName=ChangeStageArea. Target=ByugoPuzzleExStage.
SnowWorldHomeStage::stage_change::Come::raw,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,stage_change,StageData,Come,raw,obj575,Stage Change Come,-8850.000,6360.005,11650.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=WorldWarpHole.
SnowWorldHomeStage::stage_change::EX_IceWater::raw,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,stage_change,StageData,EX_IceWater,raw,obj774,Stage Change EX_IceWater,3995.153,1600.000,4914.392,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=DoorAreaChangeCap. Target=IceWaterBlockExStage.
SnowWorldHomeStage::stage_change::EX_IceWaterDash::raw,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,stage_change,StageData,EX_IceWaterDash,raw,obj681,Stage Change EX_IceWaterDash,-5350.000,1400.000,2200.000,0;1;2;3,needs_name,Raw UnitConfigName=ChangeStageArea. Target=IceWaterDashExStage.
SnowWorldHomeStage::stage_change::EX_IceWaterDash_Exit::raw,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,stage_change,StageData,EX_IceWaterDash_Exit,raw,obj1106,Stage Change EX_IceWaterDash_Exit,-5250.000,2100.000,2200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=DokanStageChange. Target=TestShirai011Stage.
SnowWorldHomeStage::stage_change::EX_IceWater_Exit::raw,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,stage_change,StageData,EX_IceWater_Exit,raw,obj1094,Stage Change EX_IceWater_Exit,3800.000,1350.000,4200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=DokanStageChange. Target=IceWaterBlockExStage.
SnowWorldHomeStage::stage_change::EX_RailCol2::raw,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,stage_change,StageData,EX_RailCol2,raw,obj1430,Stage Change EX_RailCol2,1250.000,1525.000,-3050.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=DokanStageChange. Target=KillerRailCollisionExStage.
SnowWorldHomeStage::stage_change::EX_RailCol2_Exit::raw,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,stage_change,StageData,EX_RailCol2_Exit,raw,obj1429,Stage Change EX_RailCol2_Exit,800.000,1306.736,-2350.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=DokanStageChange. Target=KillerRailCollisionExStage.
SnowWorldHomeStage::stage_change::EX_SkyBonus::raw,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,stage_change,StageData,EX_SkyBonus,raw,obj1104,Stage Change EX_SkyBonus,3100.000,9600.000,5050.000,1;2;3,needs_name,Raw UnitConfigName=ChangeStageArea. Target=SnowWorldCloudBonusExStage.
SnowWorldHomeStage::stage_change::FigureWalker::raw,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,stage_change,StageData,FigureWalker,raw,obj9900673,Stage Change FigureWalker,7000.000,1500.000,-2850.000,0;1;2;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=DokanStageChange. Target=IceWalkerExStage.
SnowWorldHomeStage::stage_change::Go::raw,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,stage_change,StageData,Go,raw,obj577,Stage Change Go,12900.000,5450.000,-4300.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=WorldWarpHole.
SnowWorldHomeStage::stage_change::MoonRace::raw,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,stage_change,StageData,MoonRace,raw,obj9901411,Stage Change MoonRace,9950.000,2050.000,-5800.000,0;1;2;4;5;6;7;8;9;10;11;12;13;14,needs_name,Raw UnitConfigName=DokanStageChange. Target=SnowWorldLobbyExStage.
SnowWorldHomeStage::stage_change::RaceStart::raw,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,stage_change,StageData,RaceStart,raw,obj1354,Stage Change RaceStart,-7636.753,3070.000,-5303.301,2;3,needs_name,Raw UnitConfigName=PlayerStartObjNoLink.
