moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,status,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes
PeachWorldHomeStage:1679:968,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Mushroom Kingdom Master Cup,PeachWorldHomeStage:1679:968,1679,968,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-6650.000,-2293.040,10900.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,35,-1,6,false,false,2;3,駆けっこ開始Npc,キノコ王国 マスターカップ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
YoshiCloudExStage:668:974,Mushroom Kingdom,YoshiCloudExStage,Yoshi in the Sea of Clouds,subarea,Yoshi's Feast in the Sea of Clouds,YoshiCloudExStage:668:974,668,974,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,6200.000,700.000,-10000.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,22,-1,31,false,false,1;2;3;4;5,ヨッシーフルーツ用シャイン保持,雲海のヨッシーフルーツ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
YoshiCloudExStage:903:975,Mushroom Kingdom,YoshiCloudExStage,Yoshi in the Sea of Clouds,subarea,Sunken Star in the Sea of Clouds,YoshiCloudExStage:903:975,903,975,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,5800.000,200.000,25900.000,YoshiCloudExStageMap.szs;ShineInfo.szs,YoshiCloudExStageMap.byml;ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,15,37,-1,31,false,false,1;2;3;4;5,シャイン【2m置き】,雲海に沈んだ星,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1732:977,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Mushroom Kingdom Time Challenge,PeachWorldHomeStage:1732:977,1732,977,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,7625.000,951.340,-17400.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,5,-1,7,false,false,1;2;3,帽子掛け（タイマー）,キノコ王国で チクタク・アスレチック,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1719:978,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Hat-and-Seek: Mushroom Kingdom,PeachWorldHomeStage:1719:978,1719,978,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-10550.000,1050.000,-18500.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,41,-1,4,false,false,3,かくれんぼ帽子の民,キノコ王国の帽子で かくれんぼ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1762:984,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Toad Defender,PeachWorldHomeStage:1762:984,1762,984,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,Shine,H,-1,,1;2,-1,None,,2085.965,1725.000,-16581.654,PeachWorldHomeStageMap.szs;ShineInfo.szs,PeachWorldHomeStageMap.byml;ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,2,34,-1,6,false,false,2;3,シャイン,キノピオ 通せんぼ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
FukuwaraiMarioStage:116:985,Mushroom Kingdom,FukuwaraiMarioStage,Picture Match,subarea,Picture Match: Basically Mario,FukuwaraiMarioStage:116:985,116,985,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,7000.000,1045.570,-20750.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,21,-1,6,false,false,2;3,福笑いNPC,似てる？ 絵あわせマリオ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
FukuwaraiMarioStage:117:986,Mushroom Kingdom,FukuwaraiMarioStage,Picture Match,subarea,Picture Match: A Stellar Mario!,FukuwaraiMarioStage:117:986,117,986,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,7000.000,1045.570,-20750.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,36,-1,6,false,false,2;3,福笑いNPC,そっくり！ 絵あわせマリオ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:2102:1027,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Pops Out of the Tail,PeachWorldHomeStage:2102:1027,2102,1027,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-6049.000,52.290,2700.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,2,-1,31,false,false,1;2;3;4;5,帽子ひっかけポイント,しっぽの先から とび出した,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
DotHardExStage:690:1050,Mushroom Kingdom,DotHardExStage,8-Bit Bullet Bills,subarea,Secret 2D Treasure,DotHardExStage:690:1050,690,1050,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,ShineDot,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,-5400.000,-4050.000,-800.000,DotHardExStageMap.szs;ShineInfo.szs,DotHardExStageMap.byml;ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,15,23,-1,30,false,false,2;3;4;5,シャインドット_2D,ペラペラの秘宝,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
DotHardExStage:723:1051,Mushroom Kingdom,DotHardExStage,8-Bit Bullet Bills,subarea,2D Boost from Bullet Bill,DotHardExStage:723:1051,723,1051,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,ShineDot,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,3300.000,-1000.000,-800.000,DotHardExStageMap.szs;ShineInfo.szs,DotHardExStageMap.byml;ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,15,38,-1,30,false,false,2;3;4;5,シャインドット_2D,ペラペラキラーを とび越えて,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1100:1108,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Gardening for Toad: Garden Seed,PeachWorldHomeStage:1100:1108,1100,1108,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,6200.000,1599.620,-11200.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,8,-1,7,false,false,1;2;3,育つ草種,咲いた！ 庭園の種,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1101:1109,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Gardening for Toad: Field Seed,PeachWorldHomeStage:1101:1109,1101,1109,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,8900.000,309.891,4025.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,11,-1,7,false,false,1;2;3,育つ草種,咲いた！ お花畑の種,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1102:1110,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Gardening for Toad: Lake Seed,PeachWorldHomeStage:1102:1110,1102,1110,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-6000.000,-3501.000,6500.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,19,-1,7,false,false,1;2;3,育つ草種,咲いた！ キノ湖の種,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1103:1111,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Gardening for Toad: Pasture Seed,PeachWorldHomeStage:1103:1111,1103,1111,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-15100.000,-857.941,3125.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,15,-1,7,false,false,1;2;3,育つ草種,咲いた！ 牧場の種,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1507:1119,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,"Princess Peach, Home Again!",PeachWorldHomeStage:1507:1119,1507,1119,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-1555.000,3754.000,-11505.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,40,-1,4,false,false,3,世界旅行ピーチ,キノコ王国で ピーチ姫,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:2209:1121,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Taking Notes: Around the Well,PeachWorldHomeStage:2209:1121,2209,1121,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-12051.900,1275.000,-14033.900,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,12,-1,7,false,false,1;2;3,音符オブジェ2D(1つ目),井戸のまわりで 音符集め,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:2364:1134,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Perched on the Castle Roof,PeachWorldHomeStage:2364:1134,2364,1134,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,ShineAddHeight,H,-1,,1;2,-1,None,,1200.000,5859.927,-14700.000,PeachWorldHomeStageMap.szs;ShineInfo.szs,PeachWorldHomeStageMap.byml;ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,2,10,-1,6,false,false,2;3,シャイン【2m置き】,お城の屋根の上,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
RevengeMofumofuStage:54:1141,Mushroom Kingdom,RevengeMofumofuStage,Mechawiggler Boss Re-fight,subarea,Dust-Up in New Donk City: Rematch,RevengeMofumofuStage:54:1141,54,1141,ShineFlag_Multi,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,12964.600,1400.000,-7364.640,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,27,-1,6,true,false,2;3,モフモフLV2,ニュードンク・シティの激戦 再び,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
RevengeBossMagmaStage:5904:1142,Mushroom Kingdom,RevengeBossMagmaStage,Cookatiel Boss Re-fight,subarea,Blowup at Mount Volbono: Rematch,RevengeBossMagmaStage:5904:1142,5904,1142,ShineFlag_Multi,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-1385.360,-2100.000,10014.600,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,29,-1,6,true,false,2;3,溶岩ボス,ボルボーノの熱戦 再び,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldCostumeStage:35:1144,Mushroom Kingdom,PeachWorldCostumeStage,Castle Courtyard 64,subarea,Courtyard Chest Trap,PeachWorldCostumeStage:35:1144,35,1144,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-1700.000,1600.000,-19050.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,39,-1,31,false,false,1;2;3;4;5,順序宝箱,中庭にひそむ 宝箱のワナ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
RevengeBossRaidStage:30:1146,Mushroom Kingdom,RevengeBossRaidStage,Lord of Lightning Boss Re-fight,subarea,Rumble in Crumbleden: Rematch,RevengeBossRaidStage:30:1146,30,1146,ShineFlag_Multi,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,300.000,1750.000,-13600.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,30,-1,31,true,false,1;2;3;4;5,襲撃ボスLv2,ホロビアの激突 再び,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
RevengeGiantWanderBossStage:1277:1147,Mushroom Kingdom,RevengeGiantWanderBossStage,Mollusque-Lanceur Boss Re-fight,subarea,Battle in Bubblaine: Rematch,RevengeGiantWanderBossStage:1277:1147,1277,1147,ShineFlag_Multi,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-8250.000,-3600.000,4845.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,28,-1,31,true,false,1;2;3;4;5,徘徊ボスLv2,シュワシュワーナの攻防 再び,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
RevengeBossKnuckleStage:9:1148,Mushroom Kingdom,RevengeBossKnuckleStage,Knucklotec Boss Re-fight,subarea,Tussle in Tostarena: Rematch,RevengeBossKnuckleStage:9:1148,9,1148,ShineFlag_Multi,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-5885.360,400.000,-3614.640,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,25,-1,6,true,false,2;3,ボスナックルLv2,アッチーニャの対決 再び,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
RevengeForestBossStage:6:1149,Mushroom Kingdom,RevengeForestBossStage,Torkdrift Boss Re-fight,subarea,Struggle in Steam Gardens: Rematch,RevengeForestBossStage:6:1149,6,1149,ShineFlag_Multi,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-6450.000,2700.000,-21600.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,26,-1,6,true,false,2;3,森ボスLv2,スチームガーデンの死闘 再び,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldCastleStage:131:1152,Mushroom Kingdom,PeachWorldCastleStage,Peach's Castle,subarea,Found with Mushroom Kingdom Art,PeachWorldCastleStage:131:1152,131,1152,ShineFlag_HintArt,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,HintPhoto,H,,,1;2,,,,1250.000,70.000,-2009.000,PeachWorldCastleStageMap.szs;ShineInfo.szs,PeachWorldCastleStageMap.byml;ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,2,20,-1,6,false,false,2;3,ヒント写真,キノコ王国で見つけた お宝写真,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
Special1WorldHomeStage:130:1055,Dark Side,Special1WorldHomeStage,Dark Side,overworld,Arrival at Rabbit Ridge!,Special1WorldHomeStage:130:1055,130,1055,ShineFlag_Story | ShineFlag_Multi,,,,WorldPeace_Dark,MoonRockActive_Dark,primary,unrated,,todo,,true,,,,,,,,,3850.000,23700.000,-20000.000,ShineInfo.szs,ShineList_Special1WorldHomeStage.byml;ShinePosList.byml,1,23,0,3,true,false,1;2,ゴーレムクライム,決着！ ラビットクレーター,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
KillerRoadNoCapExStage:3:1062,Dark Side,KillerRoadNoCapExStage,Breakdown Road Capless,subarea,Breakdown Road: Hurry!,KillerRoadNoCapExStage:3:1062,3,1062,ShineFlag_None,,,,WorldPeace_Dark,MoonRockActive_Dark,primary,unrated,,todo,,true,,,,,,,,,-21350.000,14250.000,25000.000,ShineInfo.szs,ShineList_Special1WorldHomeStage.byml;ShinePosList.byml,1,11,-1,2,false,false,2,鍵付き宝箱,ゴーゴー！ くずれ道,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
